idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_REAL,PREVISAO_Regressão Linear,PREVISAO_Árvore de Decisão,PREVISAO_Random Forest
44,1,0,1,5,31,1,97.571768616,5,0,0,1,1,486.0,482.0710990184991,459.7978003384095,465.28899991333924
39,1,0,2,3,29,1,119.33615283874,4,0,0,1,1,498.0,490.46936205331775,459.7978003384095,444.26719260110957
42,0,1,1,2,30,1,21.7364482130016,3,1,438,1,1,438.0,431.8869953997859,489.79212598425204,460.5263376166433
44,1,3,3,1,35,1,103.488291174384,1,1,855,1,0,483.3,551.0287050231102,592.6142857142858,571.2126824568775
42,1,2,3,2,35,1,65.71848773714,6,0,0,1,1,493.0,468.7907026775607,497.28352745424286,476.5021212931797
41,1,3,0,0,29,1,93.20179597884,4,0,0,1,0,396.0,382.58964938965687,371.3832214765101,382.8102950584993
50,1,0,1,1,40,1,102.8215925505,4,0,0,1,0,629.0,449.63317611532966,428.29344978165943,446.23579775934246
44,0,0,2,4,27,1,69.8615656679808,3,1,516,1,1,532.0,480.2303702619764,475.54999999999995,478.3589691798217
61,1,3,1,0,45,1,70.662094763008,3,0,0,1,0,460.8,445.0481650200826,457.0760736196319,445.0245980190865
60,0,3,3,0,45,1,26.2304301704448,5,0,0,1,1,554.4,487.64424517225603,497.28352745424286,530.8659822938765
59,0,2,2,0,54,0,0.0,4,0,0,1,1,497.6,484.7278366890749,497.98749999999995,445.2321317598434
64,1,0,2,1,52,1,71.86919830452,4,0,0,1,0,531.0,483.51652708116916,457.0760736196319,467.09064943545724
43,0,2,2,4,31,1,23.7181779834714,5,0,0,1,1,527.0,448.16887352753474,459.7978003384095,480.089508144916
52,1,1,2,2,33,1,107.5404962952,2,1,748,1,0,485.0,500.3873667203897,538.8,571.0602939396733
38,0,3,2,0,28,0,0.0,2,1,297,1,1,284.4,337.924134777665,376.94818181818187,331.8347354091751
50,0,0,2,0,37,1,30.07043108784,2,1,853,1,1,608.0,559.5654979386786,636.4555555555556,635.030054256864
51,1,3,0,0,40,1,207.034629348184,2,1,819,1,1,695.52,670.5986528012957,709.7785714285714,677.3777358120699
35,0,0,3,5,23,1,60.62965237728,3,1,250,1,0,360.0,351.549002268446,351.0965116279069,351.0641579812016
42,1,3,2,0,36,1,192.466227928576,1,1,712,1,0,662.4,579.0750513736546,560.6034444444444,593.6306661744325
61,0,1,2,0,33,1,21.9799147115646,2,1,286,1,1,407.0,387.7540942607507,407.77532467532467,434.12649332568236
44,1,1,4,3,11,1,125.69729692896,4,0,0,1,1,438.0,392.64140884172195,305.18333333333334,450.47843701882994
44,1,0,3,2,32,1,207.42723454464,2,1,1510,1,0,662.0,752.7201243917868,720.8749999999999,718.1788466860475
54,1,3,2,1,34,1,136.291279592776,4,0,0,1,0,572.4,440.34814757014874,564.5574074074075,472.7941481853319
43,1,2,4,3,30,1,126.0887576806,5,0,0,1,0,573.0,438.0787321785126,485.2121212121212,510.40162644684005
45,0,0,4,4,31,1,23.553106922736,1,1,532,1,0,394.0,434.8945333325567,437.32738095238096,429.2000978530568
39,0,3,1,0,30,1,21.542014657107,4,0,0,1,0,427.5,362.05760672035933,409.13650793650794,381.03330585591743
50,1,0,2,3,41,1,218.716473402,1,1,1447,1,0,843.0,800.6862093670693,882.2883333333333,805.8141705652578
51,0,3,2,0,44,1,77.3958357040742,3,0,0,1,0,547.2,479.03567009981674,457.0760736196319,484.92430077324747
47,0,3,1,0,31,1,22.1460803318765,6,0,0,1,0,347.4,343.31026560170955,409.13650793650794,396.529175363589
36,1,0,1,3,22,1,172.98246215,2,1,260,1,1,375.0,455.15311514090985,386.3283333333334,403.5089626099884
53,1,3,3,0,36,1,128.342504591676,6,0,0,1,0,307.8,430.89105915387233,428.29344978165943,448.55348912490524
47,0,0,2,2,26,1,68.8029490305108,5,0,0,1,1,398.0,430.0522920014722,426.8409395973154,447.2566036930804
45,1,1,4,5,36,1,100.3422206982,4,0,0,2,0,686.0,542.0233274353592,694.7125,610.9710119917974
42,1,0,0,3,26,1,64.65284245932,3,1,344,1,0,482.0,340.30498675774527,351.0965116279069,392.3708397571405
27,0,0,3,1,16,1,23.0842578674346,2,1,1673,1,0,651.0,598.9501885847949,632.1750000000001,614.0482570885974
53,1,3,4,0,38,1,97.22633750919,5,0,0,1,0,386.1,431.9840768401401,428.29344978165943,442.43537864012575
42,0,3,2,1,33,0,0.0,3,0,0,1,1,403.2,399.4776738123962,383.49285140562256,389.3602648230175
38,1,0,4,3,34,1,141.3462523176,1,1,1511,1,1,769.0,805.0731195591866,752.2222222222222,750.04190713439
39,1,0,0,2,29,1,120.21249247087,5,0,0,1,1,447.0,468.6469062616043,459.7978003384095,455.17131547200404
51,1,0,2,2,50,1,88.45823149562,1,1,1437,1,1,774.0,811.7621440985249,782.0,790.6806178200188
44,0,2,1,5,30,1,26.0002437966144,3,1,679,1,1,541.0,508.3309835996261,590.4470588235295,548.0935363895103
40,0,0,3,2,25,1,22.512676714416,1,1,498,1,1,523.0,441.39408712335694,437.1375,455.0844141511412
49,1,0,2,3,38,1,63.64934711125,5,0,0,1,1,375.0,483.1307171095997,497.28352745424286,466.85324569946863
45,0,0,2,3,33,1,23.127362640891,1,1,498,1,1,441.0,484.4234480767961,489.79212598425204,496.3016994518346
37,1,3,2,0,16,1,125.584491380816,1,1,867,1,0,338.4,456.63776914512835,590.4,546.7410702883093
59,0,3,1,0,53,1,25.3470416504026,1,1,492,1,0,475.2,500.55068393104705,457.0760736196319,495.3194119922269
45,1,3,2,0,36,1,124.91305687868,1,1,260,1,1,429.3,485.39918798689797,497.28352745424286,452.40977323990114
50,1,0,2,1,31,1,96.4416697875,6,0,0,1,0,425.0,382.3537214209825,371.3832214765101,434.56994686491277
45,1,0,2,5,25,1,190.3273434296,6,0,0,1,1,616.0,508.487912560583,503.06149999999997,504.2957421613379
47,1,3,4,1,39,1,92.408647463538,6,0,0,1,0,290.7,441.9180952479785,428.29344978165943,434.43369412377757
52,0,3,1,0,44,1,21.0631010225299,5,0,0,1,0,349.2,419.1129722800266,457.0760736196319,426.0449474039264
41,1,3,3,1,27,1,184.901803033623,5,0,0,1,0,575.1,448.22785347131224,382.3849056603772,426.9820748051078
52,0,0,0,2,41,1,68.68168673592,3,1,254,1,0,414.0,407.87751006410707,428.29344978165943,408.02433868670636
59,0,3,4,0,50,1,163.427067595861,1,1,1365,1,1,760.5,853.6025419205505,784.5,747.609007445518
45,1,0,2,2,35,1,71.6543642253,2,1,706,1,0,501.0,485.33966872511013,483.05555555555554,539.6811977895367
42,1,0,2,4,34,1,97.09820860306,4,0,0,1,1,507.0,506.6751457952524,459.7978003384095,469.26831070292894
51,1,3,3,1,36,1,90.081319170167,2,1,1564,1,0,722.7,692.3078551598426,717.2285714285715,667.4190741875683
44,0,2,2,3,40,1,19.2352149576,1,1,1204,2,1,875.0,756.9401281618502,790.4285714285714,655.2314822660762
40,1,0,2,3,30,1,94.949722868,6,0,0,1,0,615.0,402.1827470441253,409.4328859060402,433.86372768552224
53,0,0,1,4,35,1,20.3593062737592,6,0,0,1,1,364.0,442.34413091069166,377.3545454545455,414.8063460908697
39,1,0,2,2,21,1,88.76193401276,5,0,0,1,1,292.0,408.09359454773136,378.39478260869566,357.81843123368407
60,0,3,2,0,47,1,95.1332367386304,1,1,1442,1,0,711.9,734.1879549489904,703.0,693.7712236898176
50,0,0,3,2,37,1,77.1195763764,3,1,777,1,1,552.0,586.1299393325637,636.4555555555556,625.7514379188816
56,0,3,2,0,35,1,67.8656806662182,4,0,0,1,0,244.8,405.80703692825733,371.3832214765101,399.36087789591886
50,0,0,2,0,33,1,22.15172467872,3,1,380,1,1,491.0,415.6648340011289,489.79212598425204,474.0216513224827
42,0,0,2,3,35,1,67.2712108901472,3,1,450,1,0,436.0,444.9604432685998,409.4328859060402,428.5015147453948
52,0,2,4,3,34,1,72.088289445888,5,0,0,1,1,464.0,489.85063188542284,459.7978003384095,480.3270081827868
33,0,3,2,0,33,1,17.9029322094437,5,0,0,1,1,439.2,443.19179003794125,383.49285140562256,411.66313306256353
35,0,0,4,2,19,1,18.278317790244,6,0,0,1,1,354.0,370.57974768307986,300.07500000000005,341.03311568937573
52,0,3,4,0,34,1,29.4417606348365,2,1,809,1,0,498.6,479.4263798161407,520.26,531.0708463000302
54,1,2,0,1,35,1,144.19826935668,1,1,802,1,1,638.0,601.8236617083993,679.8625,689.8291764306199
48,0,0,2,2,37,1,88.294661057676,2,1,1489,1,0,655.0,700.6359551046908,689.1428571428571,702.5826210647987
52,1,3,0,2,37,1,70.530609442064,4,0,0,2,0,484.2,482.2940250411362,552.8,532.490747501024
41,0,1,2,4,30,1,63.3006868298706,1,1,241,1,1,377.0,449.9247575937972,407.77532467532467,421.44029410973434
42,1,2,0,5,41,1,84.07721097284,1,1,1496,1,1,774.0,795.1410710045764,774.75,755.319753707948
40,0,3,2,1,20,1,18.3244272671544,4,0,0,1,0,263.7,310.9535377771181,253.80000000000004,289.15672815895914
53,0,0,1,3,33,1,19.6872425435286,3,1,213,1,1,401.0,387.8035478907675,377.3545454545455,382.6218985533975
36,0,3,3,0,33,1,17.818764165097,6,0,0,1,1,384.3,436.2136693871307,383.49285140562256,394.83083919980874
44,0,0,1,3,37,1,16.5023761618944,6,0,0,1,0,288.0,395.42181567754045,344.9574074074074,357.7779542832011
47,1,0,2,4,31,1,93.96008402088,3,1,256,2,1,468.0,510.18977825955704,549.790909090909,546.2549904336526
56,1,2,1,3,43,1,67.04939234448,6,0,0,1,0,434.0,434.9746616607607,428.29344978165943,432.8742548945799
46,1,0,4,1,34,1,94.2032888322,3,1,177,1,1,446.0,429.43680469174524,407.77532467532467,431.84914800439765
41,0,0,4,3,33,1,62.715877377075,1,1,183,1,0,425.0,393.4868914278674,409.4328859060402,405.2764389851923
46,1,2,2,2,44,1,213.9634587904,1,1,1470,2,1,880.0,952.0773666059865,882.2883333333333,828.9857978467205
49,0,3,1,1,37,1,71.2069012643096,6,0,0,1,0,459.9,417.24413677614064,428.29344978165943,421.5645607758
49,0,0,1,2,42,1,24.0378235180224,4,0,0,1,2,616.0,553.2774049916517,637.25,589.436454386643
54,0,3,1,0,34,1,23.7371234503603,4,0,0,1,0,410.4,367.06643567239206,409.13650793650794,408.9515803547949
56,0,0,3,2,38,1,68.8519601289,5,0,0,1,1,375.0,492.5620150685545,497.28352745424286,481.1510514900962
44,1,0,2,2,33,1,127.2154650624,3,1,366,1,1,560.0,490.88065182025997,530.332,546.6239201522957
57,0,0,3,4,45,1,69.2900651599872,5,0,0,1,0,432.0,484.7946276496328,457.0760736196319,448.3738080081174
46,0,0,3,4,33,1,22.3419541431996,6,0,0,1,0,437.0,388.7612188196212,437.32738095238096,445.89731895602
46,1,3,4,1,36,1,146.1116305926,1,1,1376,1,0,673.2,707.3316665609436,701.5078571428572,703.2372693320755
45,1,0,3,5,33,1,98.30114095675,6,0,0,1,1,495.0,494.2880571969954,459.7978003384095,477.23488360805464
46,1,0,2,3,39,1,63.67133189508,5,0,0,1,1,374.0,492.98195180047964,497.28352745424286,467.18907928942673
51,0,0,1,1,40,1,21.436647932142,4,0,0,1,1,446.0,469.23209532415166,497.28352745424286,487.5249497560075
55,1,0,1,3,32,1,99.011548179,5,0,0,1,2,422.0,522.0016267888471,564.972972972973,540.1039760192378
30,0,0,2,0,18,1,17.24948292132,3,1,267,1,0,270.0,264.20106992765113,263.82399999999996,302.85379586862337
47,1,3,0,0,34,1,98.774639942286,4,0,0,1,0,430.2,407.80452387467034,371.3832214765101,402.9478681082223
50,0,0,3,4,35,1,71.74762389378,6,0,0,1,0,394.0,430.1686027789776,409.4328859060402,430.0117566020031
47,0,3,1,2,31,1,22.9608281942197,4,0,0,1,1,449.1,432.8451564714474,459.7978003384095,462.908147769887
56,1,3,3,0,34,1,68.910051207348,2,1,192,1,1,537.3,400.9613590678453,407.77532467532467,413.8813650055701
34,0,3,2,0,22,0,0.0,5,0,0,1,0,200.16,263.5491209260692,274.94490566037734,274.528017904499
44,0,2,3,3,33,1,22.5753476848128,3,1,467,1,1,476.0,470.2607898665674,489.79212598425204,487.0097270309045
43,0,0,2,4,36,1,21.339164467764,4,0,0,1,1,431.0,480.8327542744215,497.28352745424286,480.6338101851745
56,0,0,2,3,33,1,75.299828701032,2,1,497,1,1,523.0,499.36955205247335,489.79212598425204,520.4949194032523
52,1,0,3,2,43,1,97.45545791224,5,0,0,1,1,457.0,529.893831362293,497.28352745424286,465.7853848667776
41,0,1,2,4,36,1,20.552522478993,5,0,0,1,0,455.0,415.6547451512131,411.2758620689655,450.7535309499509
38,0,0,1,4,24,1,17.6613730723512,4,0,0,1,0,357.0,349.30736432717856,274.94490566037734,320.6152075494174
43,0,0,1,2,36,1,29.3835948078816,3,1,895,1,1,632.0,574.0820636379672,636.4555555555556,612.1532780077156
32,0,3,2,0,35,1,17.2041486197011,3,0,0,1,0,349.2,408.98490946845385,340.295625,340.43684402677894
38,0,0,2,4,29,1,21.5101108523376,5,0,0,1,0,383.0,378.34476453013326,437.32738095238096,410.0457459505829
56,0,3,3,0,35,1,24.6490880235257,3,0,0,1,0,380.7,386.6251112263154,409.13650793650794,411.6285326563711
49,1,0,2,3,35,1,130.8890952811,6,0,0,1,0,517.0,444.939761759019,485.2121212121212,488.2523771626033
26,0,3,3,0,10,0,0.0,3,0,0,1,1,280.08,283.7881351331488,244.224,273.9315519152162
46,1,3,3,0,33,1,63.063380273296,4,0,0,1,1,363.6,451.88447804976994,459.7978003384095,425.1790804774707
44,1,0,0,2,33,1,99.3489994008,6,0,0,1,0,629.0,402.27927601051175,409.4328859060402,459.6997986069992
64,1,0,3,0,51,1,19.33868805112,4,0,0,1,1,453.0,499.0932445069929,399.51724137931035,434.34552939187284
64,0,3,2,0,54,1,77.1074688725722,6,0,0,1,0,471.6,498.4453174884833,457.0760736196319,496.898749882616
51,0,0,0,2,41,1,107.60521795489,6,0,0,1,2,736.0,585.3670540957279,744.5,590.1258286056491
39,0,1,4,3,33,0,0.0,4,0,0,1,1,327.2,416.1575098555905,383.49285140562256,398.45297165294335
35,1,0,4,3,24,1,113.85821695545,3,1,199,1,0,287.0,356.8410465524353,547.4,372.2443353403957
47,0,1,4,3,33,1,71.1709670142828,2,1,505,1,1,537.0,519.7968705125148,489.79212598425204,508.6107184695433
51,0,3,2,0,43,1,24.0450572677728,3,0,0,1,1,576.0,496.4878066849872,497.28352745424286,515.9763570899553
48,0,3,4,0,36,0,0.0,3,0,0,1,1,440.64,410.85271592588884,383.49285140562256,389.37642690688614
48,0,2,2,3,41,1,18.9837142792704,3,1,205,1,1,432.0,445.2597751698023,430.57142857142856,408.38146175541664
43,1,2,3,4,35,1,121.81000939107,4,0,0,1,1,433.0,535.0618697720001,497.28352745424286,506.9855758100449
26,0,3,3,0,11,1,16.7405237390059,3,0,0,1,0,262.8,280.54719694851156,247.13999999999996,260.5323427401648
40,0,3,4,0,21,1,21.5201991797184,2,1,427,1,1,561.6,387.884936458827,428.2291666666667,422.01928146093564
46,0,0,2,3,36,1,68.0866584324024,3,1,360,1,1,486.0,486.70257681811165,497.28352745424286,486.02143033184433
51,1,0,3,2,39,1,129.62612786592,5,0,0,1,1,464.0,530.6407275405691,497.28352745424286,502.61548850573155
56,0,3,2,0,37,1,24.3682358441558,4,0,0,1,0,401.4,386.6629800965361,450.4853146853148,445.35367475632444
55,1,3,1,0,45,1,132.18640431815,3,0,0,1,1,433.8,557.7704025378555,495.62435897435904,540.6057566550318
48,0,2,1,4,42,1,22.970801408352,4,0,0,1,0,469.0,447.12396883354523,450.4853146853148,464.95077538742277
45,0,3,2,1,32,1,69.2571336307935,3,0,0,1,0,409.5,417.7876097717272,371.3832214765101,403.4322689846656
44,0,1,2,2,34,1,18.947167223616,3,1,247,1,1,345.0,411.4164165370871,364.1385964912281,369.25621429406743
41,1,3,2,0,34,1,90.037641944103,3,0,0,1,0,288.9,425.30830990025055,371.3832214765101,387.1673688045241
62,1,3,2,0,52,1,215.17597046088,4,0,0,1,1,727.2,645.3096844647548,684.02,667.9410775585352
34,1,3,3,0,24,1,62.79629863419,4,0,0,1,0,346.5,353.88973831954627,351.0965116279069,347.93612589126946
45,0,3,4,1,38,0,0.0,1,1,424,1,0,354.24,377.33324155686904,308.5639024390243,370.2872988161542
26,1,3,1,0,10,0,0.0,6,0,0,1,1,216.0,236.17153057677461,244.224,261.7326540245256
57,1,2,0,1,35,1,148.67885732625,4,0,0,1,1,705.0,502.54708136195427,714.1535714285714,532.6444472138469
49,1,3,3,1,35,1,127.338748654459,4,0,0,1,1,477.9,511.8847952387463,497.28352745424286,516.0261903084396
40,0,3,3,0,24,1,21.3292738369872,3,0,0,1,1,421.2,402.3389178508977,426.8409395973154,417.05883476764035
38,1,0,2,2,33,1,119.52224796456,5,0,0,1,0,499.0,440.2804841090593,485.2121212121212,443.616266510503
26,0,2,2,0,12,1,18.99409517523,3,1,438,1,1,277.0,337.813081958676,278.2514285714286,350.0778522763057
46,0,0,2,3,36,1,22.5752737356288,5,0,0,1,0,441.0,402.6798515897133,450.4853146853148,452.52666024058806
42,0,3,3,0,28,1,67.2530177983144,4,0,0,1,0,450.9,387.31135952181404,351.0965116279069,365.1051369250269
50,0,0,3,3,33,1,19.81190482047,2,1,245,1,1,403.0,414.88874874244016,377.3545454545455,389.02482252181625
47,1,1,0,1,40,1,93.61096658256,5,0,0,1,1,409.0,497.7993808955365,497.28352745424286,487.4878520192077
49,1,3,4,0,40,1,131.368961776792,3,0,0,1,1,525.6,548.719218064373,497.28352745424286,537.3388838575376
36,0,0,2,2,29,1,33.3339168049824,1,1,1240,1,1,726.0,642.4611770308136,727.9090909090909,640.0215166509416
47,0,3,0,1,21,1,69.3151216169958,4,0,0,1,1,553.5,396.2467955725694,378.39478260869566,418.42340444189364
45,1,0,2,2,35,1,134.3695832943,4,0,0,1,1,707.0,521.5186453617489,564.5574074074075,570.4954887132596
32,1,3,2,0,24,0,0.0,6,0,0,1,1,335.52,314.33001096339547,349.02117647058816,349.52220101024955
48,1,3,2,0,34,1,130.035806167416,3,0,0,1,1,438.3,505.4880505371194,459.7978003384095,505.59708688405294
60,0,3,4,0,46,1,25.08986904864,3,0,0,1,0,520.2,450.2110554073493,457.0760736196319,468.2002387668885
54,1,3,3,1,46,1,132.44429017127,1,1,270,2,1,591.3,620.6913505916368,716.2007142857143,621.9816987709194
42,0,3,2,0,24,1,66.9375541142599,6,0,0,2,0,441.9,415.21810856985854,443.24999999999994,455.4657755314982
43,1,2,0,4,25,1,119.9268345847,2,1,215,1,2,399.0,481.1951637982907,500.6,460.501754104566
40,0,0,2,4,23,0,0.0,6,0,0,1,1,387.2,339.1115456155371,293.9,325.7172900564985
42,1,3,2,0,36,1,95.13776906498,4,0,0,1,0,364.5,432.0960745516642,428.29344978165943,441.45134309149637
49,1,0,4,4,32,1,66.95119641332,5,0,0,1,0,378.0,404.50787060163003,409.4328859060402,428.2815538157576
44,0,3,2,2,35,1,18.1888326724349,1,1,197,1,0,344.7,360.6887762469156,308.5639024390243,349.15345523289756
45,0,0,1,5,43,1,38.70601247457,5,0,0,3,1,810.0,667.0351972787157,673.5827586206897,606.743450263919
53,1,0,4,3,37,1,66.56864250816,6,0,0,1,1,452.0,475.36896993720626,497.28352745424286,457.87790683756265
40,1,3,0,0,32,1,120.16867454396,4,0,0,1,1,450.9,481.7078621295481,459.7978003384095,475.0549516490605
58,1,0,2,1,45,1,136.368641702,6,0,0,1,2,540.0,604.1495506192318,495.62435897435904,577.0757452879523
36,1,1,2,3,26,1,59.9976656024,4,0,0,1,1,405.0,435.88415842345495,426.8409395973154,397.0941293255418
55,1,0,1,4,45,1,160.876076257,3,0,0,1,0,790.0,540.7446641648554,714.1535714285714,578.6024961617854
46,1,3,2,0,32,1,127.58458621502,6,0,0,1,1,485.1,473.1288675111935,459.7978003384095,469.3854770998561
54,0,0,1,1,34,1,18.5691165822624,4,0,0,1,0,328.0,366.998265218602,344.9574074074074,345.4434912192759
46,1,2,2,3,26,1,123.13407641,5,0,0,1,0,300.0,400.07656599756734,382.3849056603772,439.2156518478834
42,1,3,2,0,19,1,95.58976571924,5,0,0,2,1,508.5,457.10931654503395,644.9200000000001,525.7933220223953
54,0,0,3,2,46,0,0.0,2,1,496,1,1,487.2,481.8098868174173,475.68,436.0687998058704
61,1,0,2,0,51,1,70.86151634268,3,1,243,1,0,372.0,431.01513360304205,457.0760736196319,437.96342284204854
48,1,0,4,4,33,1,129.23810656596,5,0,0,1,2,713.0,578.0981410080261,534.8,592.0828357382213
58,0,0,1,3,52,1,25.4558184724992,4,0,0,1,1,624.0,546.3932105357709,550.8405405405407,547.8075273308234
42,1,2,1,4,22,1,91.28163732128,4,0,0,1,1,346.0,430.19622400096256,378.39478260869566,399.2808006177939
43,1,0,4,4,41,1,210.462621556788,1,1,1523,2,1,883.74,967.994098559803,856.78,845.8462624396142
57,1,0,0,4,51,1,203.169413213517,4,0,0,1,1,614.25,652.826430145911,569.0022777777779,619.8025922292796
57,1,1,2,3,35,1,142.8962177754,6,0,0,2,0,740.0,514.0356851236395,629.8521666666667,575.5330580355659
30,0,3,2,0,18,1,17.1417453096708,5,0,0,1,0,322.2,297.79620984315613,303.1790909090909,278.4453223484429
51,0,0,3,0,32,1,21.9888043862208,5,0,0,1,0,492.0,356.3272538505415,409.13650793650794,427.88505013449435
51,0,3,1,0,42,1,23.2261110766474,3,0,0,1,1,523.8,485.79527970215594,497.28352745424286,500.01188984886886
42,1,3,3,0,30,1,89.9545667306,4,0,0,1,1,356.4,458.72385740800394,459.7978003384095,421.87126729122696
44,0,3,4,0,33,1,21.6796587861888,5,0,0,1,1,414.0,439.7756725028214,459.7978003384095,471.5656658855208
57,0,0,2,3,47,1,24.5918285247006,4,0,0,1,1,523.0,522.1346422261606,550.8405405405407,531.0662977530977
45,0,3,1,0,34,1,19.2950571633585,3,0,0,1,1,346.5,444.2008610651793,383.49285140562256,378.19042488943967
47,1,1,4,3,38,1,101.2128531435,2,1,511,1,1,575.0,554.1976309305924,497.28352745424286,538.1468611375744
52,0,0,2,2,35,1,23.5196980692576,3,1,453,1,0,441.0,394.6099685093056,437.32738095238096,438.7447173773902
45,0,0,1,4,35,1,22.092176810817,5,0,0,1,0,369.0,400.2757298510331,437.32738095238096,439.68559442728855
43,1,0,3,1,20,1,91.79149826132,4,0,0,1,1,364.0,403.81435079354816,378.39478260869566,394.6915461207919
42,1,3,3,0,21,1,22.144037438892,4,0,0,1,1,401.4,358.01532818458395,428.2291666666667,398.579686193934
57,1,0,2,4,47,1,133.91305976896,4,0,0,1,0,432.0,527.7343672918495,495.62435897435904,523.6201484936307
45,1,3,1,1,34,1,20.7120679803,5,0,0,1,0,412.2,358.9068992966751,395.175,381.3302809147104
49,1,0,1,5,44,1,86.23451049004,3,0,0,1,0,778.0,496.67238910772505,457.0760736196319,485.7365498275198
47,1,3,2,0,31,1,74.110970286885,4,0,0,1,1,531.9,442.42822702760583,459.7978003384095,440.83371482605685
46,0,3,4,1,35,0,0.0,5,0,0,1,0,319.68,338.8692235399782,308.5639024390243,327.5318128553996
32,0,3,1,0,21,1,17.4058635592829,3,0,0,1,1,365.4,384.11967121637304,330.35,338.5607247267733
48,1,3,4,0,43,1,130.750183506984,5,0,0,1,0,512.1,491.63815860953014,428.29344978165943,487.3477091667964
44,0,0,2,4,30,0,0.0,6,0,0,1,2,411.2,435.8553091306592,431.0333333333333,442.62990379671965
51,1,3,2,0,38,1,134.30477038597,1,1,501,1,0,462.6,489.5269803149319,564.5574074074075,495.87871463422607
48,0,0,0,3,36,1,108.77336311091,2,1,821,1,0,563.0,555.3996341975223,560.6034444444444,605.4146855770165
56,0,0,2,1,35,1,18.7847379603,4,0,0,1,1,375.0,435.7303110046195,383.49285140562256,364.821155186579
47,0,0,2,4,30,0,0.0,6,0,0,1,1,409.6,370.7417175303094,383.49285140562256,378.83448998106724
46,0,0,1,4,33,1,69.0540607940604,1,1,434,1,1,457.0,503.54075864464187,489.79212598425204,485.43715250830553
52,0,0,1,3,41,1,18.6918274310976,2,1,155,1,2,434.0,490.3240616310866,496.40000000000003,462.1831266737972
53,0,0,2,2,33,1,73.7673257351088,4,0,0,1,1,524.0,473.7261701107048,459.7978003384095,472.5395900510201
