ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL,CEP_RESIDENCIAL_3,ROTULO_ALVO_MAU
647,C,10,0,0,1,M,2,3,0, , ,0,CE,FORTALEZA,MOURA BRASIL,Y,107,1.0,0.0,N,1,582.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,ALDEOTA,Y,107,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,44,600,600,0
655,C,10,0,0,1,F,5,0,0,SP,PRESIDENTE BERNARDES,1,MG,ARAGUARI,MIRANDA,N, ,1.0,20.0,N,0,438.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,ARAGUARI,CENTRO,Y,32,0,10.0,2.0,0.0,0.0,0,0,0,0,2,N,55,384,384,0
658,C,10,0,0,1,F,2,0,0,RS,RIO PARDO,1,RS,Gravatai,Parque Ipiranga,Y,54,1.0,20.0,N,0,1795.0,0.0,1,1,0,0,0,0,0,0.0,1,Y,RS,PORTO ALEGRE,CENTRO,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,46,941,941,0
666,C,20,Web,0,1,M,2,3,0,BA,SERRINHA,1,PE,Petrolina,areia Branca,Y,111,1.0,9.0,N,1,396.0,400.0,0,1,0,0,0,0,0,0.0,0,Y,PE,PETROLINA,MARIA AUXILIADORA,Y,111,0,12.0,2.0,9.0,3.0,0,0,0,0,1,N,35,563,563,0
678,C,20,0,0,1,F,2,1,0, , ,0,MG,CAMPANHA,COHAB,Y,33,1.0,0.0,N,1,349.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,CAMPANHA,SAO CRISTOVAO,Y,33,0,9.0,2.0,11.0,0.0,0,0,0,0,2,N,40,374,374,0
679,C,15,0,0,1,F,1,0,0,MG,SAO FRANCISCO DO GLORIA,1,MG,MURIAE,BICO DOCE,Y,30,2.0,4.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,MURIAE,JOAO XXIII,Y,30,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,368,368,0
686,C,10,0,0,1,F,2,1,0,SC,PRESENDENTE GETULIO,1,SC,BAL CAMBORIU,NACOES,Y,48,2.0,40.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SC,BAL CAMBORIU,NACOES,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,43,883,883,0
699,C,10,0,0,1,M,2,0,0,SP,SAO PAULO,1,BA,TEIXEIRA DE FREITAS,UNIVERSITARIO,Y,84,1.0,1.0,N,0,681.0,681.0,0,0,0,0,0,1,1,0.0,1,Y,BA,TEIXEIRA DE FREITAS,CENTRO,Y,84,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,52,459,459,1
713,C,15,0,0,1,M,2,0,0, , ,0,CE,FORTALEZA,STO AMARO,Y,107,1.0,0.0,N,1,350.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,STO AMARO,Y,107,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,23,605,605,0
717,C,25,0,0,1,F,1,0,0, , ,0,SP,LEME,iruise,Y,18,5.0,0.0,N,1,501.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,LEME,CENTRO,N, ,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,20,136,136,0
732,C,15,0,0,1,F,2,1,0,RS,ALVORADA,1,RS,ALVORADA,ST BARBARA,Y,54,1.0,5.0,N,0,526.0,0.0,0,0,0,0,0,1,1,30000.0,1,Y,RS,PORTO ALEGRE,CENTRO,Y,54,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,39,948,948,0
733,C,25,0,0,1,F,2,2,0, , ,0,GO,VALPARAISO,CEU AZUL,Y,66,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , , ,Y,66,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,31,728,728,1
735,C,10,0,0,1,M,2,0,0,RS,PELOTAS,1,RS,PELOTAS,BOM JESUS,Y,58,1.0,25.0,N,1,735.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,CENTRO,Y,58,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,51,960,960,0
738,C,15,0,0,1,M,2,1,0,PB,joao pessoa,1,PB,Joao Pessoa,Jose americo de almeida,Y,103,1.0,3.0,N,1,460.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,JOAO PESSOA,AGUA FRIA,Y,103,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,36,580,580,1
750,C,20,0,0,1,M,1,0,0,ES,ARACRUZ,1,ES,Aracruz,Bela Vista,Y,25,1.0,15.0,N,1,509.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,ARACRUZ,BELA VISTA,Y,25,0,10.0,2.0,0.0,0.0,0,0,0,0,1,N,30,291,291,0
753,C,5,0,0,1,M,2,1,0,AM,MANAUS,1,AM,MANAUS,CIDADE NOVA I,Y,118,1.0,3.0,N,0,2500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AM,MANAUS,ALVORADA I,Y,118,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,48,690,690,0
761,C,10,0,0,1,F,1,0,0,PR,SANTA MARIA DO OESTE,1,PR,GUARAPUAVA,BOQUEIRAO,Y,41,1.0,6.0,N,0,850.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,GUARAPUAVA,BOQUEIRAO,Y,41,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,33,850,850,0
769,C,10,0,0,1,F,1,0,0, , ,0,RS,CANOAS,OLARIA,Y,54,1.0,0.0,N,1,486.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RS,CACHOEIRINHA,VISTA ALEGRE,Y,54,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,24,920,920,1
777,C,10,0,0,1,F,5,0,0,RS,ARROIO GRANDE,1,RS,ARROIO GRANDE,CARLOS VASQUES,Y,58,1.0,38.0,N,0,423.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,ARROIO GRANDE,CENTRO,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,38,963,963,0
786,C,20,0,0,1,M,2,2,0,SC,TUBARAO,1,SC,CAPIVARI DE BAIXO,CENTRO,N, ,1.0,6.0,N,1,692.0,0.0,0,0,0,0,0,1,1,31500.0,1,Y,SC,CRICIUMA,CENTRO,N, ,0,9.0,2.0,16.0,3.0,0,0,0,0,1,N,37,887,887,0
791,C,15,0,0,1,M,2,1,0,PE,ITAQUITINGA,1,PE,GOIANA,MUNTIRAO,Y,97,1.0,0.0,N,0,495.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,GOIANA,ZONA RURAL,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,29,559,559,0
811,C,15,0,0,1,F,2,2,0,PR,TUNEIRAS DO OESTE,1,SP,COTIA,PORTAL DA PRIMAVERA,Y,5,2.0,1.0,N,0,607.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,COTIA,MOINHO VELHO,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,42,671,671,0
828,C,25,0,0,1,M,1,1,0, , ,0,PA,MARABA,LIBERDADE,Y,120,1.0,0.0,N,1,483.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,MARABA,LARANJEIRAS,Y,120,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,23,685,685,0
838,C,10,0,0,1,F,2,2,0,MG,ITAUNA,1,MG,CARMO DO CAJURU,CENTRO,Y,38,1.0,12.0,N,0,463.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,CARMO DO CAJURU,CENTRO,Y,38,0,12.0,2.0,10.0,1.0,0,0,0,0,1,N,31,355,355,0
839,C,1,0,0,1,F,5,0,0,SP,ARARAQUARA,1,SP,Barueri,Jardim Jzlio,Y,5,1.0,11.0,N,0,558.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,BARUERI,ALPHAVILE,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,62,644,644,0
840,C,10,0,0,1,M,1,0,0,PA,BELEM,1,PA,ANANINDEUA,COQEUIRO,Y,117,1.0,20.0,N,1,1791.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,BELEM,NOVA MARAMBAIA,Y,117,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,38,671,671,1
843,C,10,0,0,1,M,1,0,0, , ,0,BA,MASCOTE,CENTRO,Y,84,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,MASCOTE,CENTRO,Y,84,0,11.0,2.0,11.0,0.0,0,0,0,0,2,N,18,458,458,0
852,C,5,0,0,1,F,1,1,0,PR,SANTO ANTONIO SUDOESTE,1,MT,SORRISO,NOBRE,Y,73,1.0,8.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,SORRISO,CENTRO,Y,73,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,31,788,788,0
855,C,10,0,0,1,M,1,1,0, , ,0,PA,CAPANEMA,D JOAO VI,Y,117,5.0,0.0,N,1,481.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,CAPANEMA, ,Y,117,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,23,687,687,0
882,C,10,0,0,1,M,1,1,0, , ,0,MG,IGARAPE,POUSADA DEL REY,Y,29,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , , ,N, ,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,55,329,329,0
888,C,5,0,0,1,M,2,1,0,RS,PELOTAS,1,RS,PELOTAS,FRAGATA,N, ,1.0,30.0,N,1,425.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,FRAGATA,Y,58,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,36,961,961,1
897,C,10,0,0,1,M,5,0,0, , ,0,RJ,NOVA FRIBURGO,CONS PAULINO,Y,22,2.0,0.0,N,1,499.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,NOVA FRIBURGO, ,Y,22,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,44,286,286,0
898,C,5,0,0,1,F,2,0,0,MG,patrocinio,1,MG,patrocinio,nacoes,Y,32,1.0,2.0,N,1,395.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,patrocinio,centro,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,387,387,0
903,C,10,0,0,1,F,1,0,0,SP,ITAQUERA,1,MG,ITUIUTABA,SANTO ANTONIO,Y,32,1.0,23.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,ITUIUTABA,CENTRO,Y,32,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,31,383,383,0
913,C,10,0,0,1,F,2,4,0,SP,BASTOS,1,SP,OSASCO,CONCEICAO,Y,5,2.0,2.0,N,0,578.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,OSASCO,JD CONCEICAO,Y,5,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,36,614,614,1
917,C,20,0,0,1,F,1,2,0,BA,MORO DO CHAPEU,1,SP,Sao Paulo,Vila Nossa Senhora aparecida,Y,5,1.0,10.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Sao Paulo,Pirajussara,Y,5,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,25,575,575,1
921,C,10,0,0,1,F,2,0,0,CE,SAO LUIS DO CURU,1,CE,FORTALEZA,BOM JARDIM,Y,107,2.0,1.0,N,0,427.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,GRANJA PORTUGUAL,N, ,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,31,605,605,1
931,C,25,0,0,1,M,1,0,0,RS,ROLANTE,1,RS,TAQUARA,SANTA TERESINHA,Y,54,1.0,10.0,N,0,729.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,TAQUARA,CENTRO,Y,54,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,42,956,956,0
933,C,25,0,0,1,F,1,1,0,PB,JOAO PESSOA,1,PB,BAYEUX,MARIO ANDREAZA,Y,103,1.0,15.0,N,0,550.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,JOAO PESSOA,JARDIM TREZE DE MAIO,Y,103,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,26,583,583,0
941,C,15,0,0,1,F,0,2,0, , ,0,BA,SALVADOR,VL CANARIA,Y,81,1.0,0.0,N,1,404.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,SALVADOR,ITAIGARA,Y,81,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,32,413,413,1
945,C,10,0,0,1,M,6,0,0,PE,ITAQUITINGA,1,PE,ITAQUITINGA,CENTRO,N, ,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,ITAQUITINGA,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,57,559,559,1
950,C,15,0,0,1,F,1,1,0, , ,0,GO,AP DE GOIANIA,JD NOVA ERA,Y,67,2.0,0.0,N,1,357.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,GOIANIA,ST BUENO,Y,67,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,50,749,749,0
953,C,5,0,0,1,M,2,2,0,PE,PERNAMBUCO,1,PE,GOIANA,CENTRO,Y,97,1.0,22.0,N,0,817.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,GOIANA,CENTRO,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,559,559,1
970,C,15,0,0,1,F,3,0,0, , ,0,MG,SETE LAGOAS,UROZIMBO MACEDO,N, ,1.0,0.0,N,1,442.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,SETE LAGOAS,CENTRO,Y,29,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,42,357,357,0
972,C,20,0,0,1,F,1,0,0,PI,BURITI DOS LOPES,1,CE,FORTALEZA,GRANJA LISBOA,Y,107,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,GRANJA LISBOA,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,22,605,605,1
975,C,10,0,0,1,F,1,0,0,BA,JUAZEIRO,1,BA,Juazeiro,Santo antonio,Y,85,1.0,33.0,N,0,378.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,BA,JUAZEIRO,ALAGADICO,Y,85,0,9.0,0.0,0.0,0.0,0,0,0,0,1,N,39,489,489,0
989,C,10,0,0,1,M,2,0,0,RN,MOSSORO,1,RN,NATAL,ALECRIM,Y,105,5.0,2.0,N,0,473.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RN,NATAL,TIROL,Y,105,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,37,590,590,0
992,C,1,0,0,1,F,2,0,0,SP,SAO PAULO,1,SP,Sao Paulo,Itaim Paulista,Y,5,1.0,0.0,N,0,550.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Sao Paulo,Vila Mariana,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,56,813,813,0
1024,C,15,0,0,1,M,7,0,0,MG,GUANHAES,1,SP,OSASCO,SANTO ANTONIO,Y,5,2.0,1.0,N,1,1756.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SAO PAULO,BUTANTAN,Y,5,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,58,615,615,0
1026,C,10,0,0,1,F,2,0,0,SP,ATIBAIA,1,SP,PIRACAIA,CENTRO,Y,5,1.0,0.0,N,1,537.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,PIRACAIA,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,60,129,129,0
1031,C,10,0,0,1,F,1,0,0,MG,STO ANTONIO DO JACINTO,1,BA,PORTO SEGURO,FREI CALIXTO,N, ,1.0,2.0,N,1,400.0,0.0,0,0,0,0,0,1,1,4000.0,1,N,BA,PORTO SEGURO,ALTO DO MUNDAI,Y,84,0,9.0,5.0,0.0,0.0,0,0,0,0,2,N,35,458,458,0
1033,C,10,Web,0,1,F,2,0,0,MG,BAMBUI,1,MG,UBERABA,JARDIM MARACANA,N, ,1.0,4.0,N,1,1315.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,UBERABA,ABADIA,Y,32,0,9.0,2.0,9.0,2.0,0,0,0,0,1,N,53,380,380,0
1035,C,10,0,0,1,F,2,3,0,ES,COLATINA,1,ES,ARACRUZ,CLEMENTE,Y,25,1.0,8.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,ARACRUZ,PLANALTO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,36,291,291,0
1054,C,10,0,0,1,F,1,0,0,RN,RIO DE JANEIRO,1,RJ,CABO FRIO,PARQUE BURLE,Y,22,1.0,0.0,N,0,557.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,CABO FRIO,SAO CRISTOVAO,Y,22,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,46,289,289,0
1056,C,20,0,0,1,M,1,0,0,RN,NISIA FLORESTA,1,RN,NISIA FLORESTA,TOROROMBA,Y,105,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RN,NISIA FLORESTA,ZONA RURAL,Y,105,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,26,591,591,1
1062,C,10,Web,0,1,F,2,0,0,RN,natal,1,RN,natal,petropolis,Y,105,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,natal,petropolis,N, ,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,34,590,590,1
1063,C,5,0,0,1,F,2,0,0,BA,Caraguatai,1,SP,Barueri,Jardim audir,Y,5,1.0,12.0,N,0,890.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,SP,Sao Paulo,Jardim Paulistano,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,49,643,643,0
1065,C,5,0,0,1,M,1,0,0,RS,SAPUCAIA DO SUL,1,RS,SAPUCAIA DO SUL,VARGAS,Y,54,1.0,28.0,N,1,650.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,SAPUCAIA DO SUL,NOVA SAPUCAIA,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,28,932,932,0
1067,C,20,0,0,1,F,2,1,0,SP,SANTANA,1,SP,Cotia,Jardim Rio das Pedras,Y,5,1.0,5.0,N,1,2214.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,SP,Sao Paulo,Jardim Europa,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,33,670,670,0
1083,C,25,0,0,1,M,1,0,0, , ,0,MG,BETIM,CRUZEIRO,Y,29,1.0,0.0,N,1,1218.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,BETIM,GUANABARA,Y,29,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,32,325,325,1
1085,C,10,Web,0,1,F,2,0,0,MG,PRATA,1,MG,PRATA,CENTRO,Y,32,5.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,PRATA,EDNA,Y,32,0,9.0,2.0,9.0,4.0,0,0,0,0,1,N,18,381,381,1
1094,C,5,Web,0,1,M,2,0,0,PE,Belo Jardim,1,PE,Belo Jardim,cohab um,N, ,5.0,2.0,N,1,201.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,Belo Jardim,Centro,Y,97,0,9.0,2.0,9.0,4.0,0,0,0,0,1,N,22,551,551,0
1095,C,5,0,0,1,M,2,3,0, , ,0,PE,SURUBIM,CJ RES JOSE S BARBOSA,N, ,5.0,0.0,N,1,501.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,OLINDA,GIRADOURO,Y,97,0,11.0,2.0,11.0,0.0,0,0,0,0,2,N,37,557,557,0
1099,C,15,0,0,1,M,2,0,0,MG,NOVA ERA,1,MG,Contagem,Santa Luzia,Y,29,1.0,4.0,N,1,750.0,0.0,0,0,0,0,0,1,1,0.0,1,N,MG,Contagem,Industrial Sao Luiz,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,47,320,320,0
1106,C,1,0,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,CAMPOS DOS GOITACAZES,JOCKEY II,Y,22,1.0,3.0,N,0,882.0,1003.0,0,0,0,0,0,0,0,0.0,1,Y,RJ,CAMPOS DOS GOITACAZES,CAJU,Y,22,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,280,280,0
1110,C,5,0,0,1,M,1,0,0,MT,Jauru,1,RO,Colorado Do Oeste,Centro,Y,77,1.0,5.0,N,0,1041.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RO,Colorado Do Oeste,centro,Y,77,0,10.0,5.0,0.0,0.0,0,0,0,0,1,N,25,789,789,0
1118,C,25,0,0,1,M,2,0,0,CE,FORTALEZA,1,CE,Fortaleza,Rodolfo Teofilo,Y,107,1.0,20.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,ALDEOTA,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,23,604,604,0
1137,C,25,0,0,1,F,2,0,0,MG,UNAI,1,MG,UNAI,CENTRO,Y,39,1.0,4.0,N,0,431.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,UNAI,CENTRO,Y,39,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,26,386,386,0
1140,C,15,0,0,1,F,2,0,0,MA,CAROLINA,1,TO,ARAGUAINA,ARAGUAINA SUL,N, ,1.0,13.0,N,0,381.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,TO,ARAGUAINA,ARAGUAINA SUL,Y,68,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,45,778,778,1
1143,C,10,0,0,1,M,2,2,0,RS,ALVORADA,1,RS,Alvorada,Maria Regina,Y,54,1.0,10.0,N,0,570.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,ALVORADA,CENTRO,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,42,948,948,0
1152,C,10,0,0,1,M,1,0,0,MG,JUIZ DE FORA,1,MG,RIO NOVO,NOVO HORIZONTE,Y,30,1.0,10.0,N,0,408.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,BELO HORIZONTE,SANTA LUCIA,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,41,361,361,0
1160,C,25,0,0,1,F,2,3,0, , ,1,PB,JOAO PESSOA,MANGABEIRA VIII,Y,103,1.0,0.0,N,1,1438.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,JOAO PESSOA,MANGABEIRA IV,N, ,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,47,580,580,0
1166,C,10,0,0,1,F,2,0,0,MT,CUIABA,1,MT,V GRANDE,PARQUE DO LAGO,Y,71,1.0,15.0,N,1,653.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,CUIABA,CENTRO,Y,71,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,24,780,780,0
1170,C,15,0,0,1,F,2,2,0,PR,Moreira Sales,1,MT,Alta Floresta,Jdm universitario,N, ,1.0,2.0,N,1,350.0,561.0,0,0,0,0,0,1,1,25000.0,1,Y,MT,Alta Floresta,Setor J,Y,73,0,9.0,2.0,12.0,4.0,0,0,0,0,1,N,36,785,785,0
1174,C,15,0,0,1,F,1,0,0,BA,medeiros neto,1,PA,parauapebas,betania,N, ,2.0,3.0,N,0,600.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,PA,parauapebas,cidade nova,Y,120,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,34,685,685,0
1177,C,15,0,0,1,M,1,0,0,SP,SCO BERDANO DO CAMPO,1,SP,GUARULHOS,MONTE CARMELO,Y,5,2.0,1.0,N,0,450.0,409.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SO PAULO,VILA MARIETA,Y,5,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,34,719,719,0
1179,C,5,0,0,1,M,2,3,0, , ,0,MA,SAO LUIZ,LIBERDADE,N, ,1.0,0.0,N,1,421.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,MA,SAO LUIZ,LIBERDADE,Y,125,0,11.0,1.0,11.0,0.0,0,0,0,0,1,N,74,650,650,0
1182,C,10,0,0,1,M,1,0,0, , ,0,BA,VITORIA DA CONQUISTA,IBIRAPUERA,Y,90,1.0,0.0,N,1,420.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,VITORIA DA CONQUISTA,BRASIL,Y,90,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,19,450,450,1
1186,C,25,0,0,1,F,2,0,0,AL,MACEIO,1,AL,MACEIO,JACINTINHO,Y,100,1.0,12.0,N,0,291.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,MACEIO,PONTA VERDE,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,56,570,570,0
1196,C,10,0,0,1,M,2,2,0,CE,URUBURETAMA,1,CE,URUBURETAMA,N SENHORA DAS GRACAS,Y,107,1.0,0.0,N,0,440.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,CE,URUBURETAMA,UBATUBA,Y,107,0,9.0,2.0,16.0,0.0,0,0,0,0,2,N,25,626,626,0
1198,C,5,0,0,1,M,1,4,0,ES,ESPIRITO SANTO,1,ES,CACHOEIRO DE ITAPEMIRIM,VILA RICA,Y,27,1.0,0.0,N,0,665.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,CACHOEIRO DE ITAPEMIRIM,ITAPEMIRIM,Y,27,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,46,293,293,0
